FECDIA,CODAGENTEVIABCP,CONSULTA DE 3 ULTIMAS OPE PROCESADOS,CONSULTA DE MOVIMIENTOS PROCESADOS,CONSULTA DE MOVIMIENTOS RECHAZADOS,CONSULTA DE SALDOS PROCESADOS,CONSULTA DE SALDOS RECHAZADOS,DEPOSITOS PROCESADOS,DEPOSITOS RECHAZADOS,DESCARGO DE GIROS PROCESADOS,DESCARGO DE GIROS RECHAZADOS,EMISION DE GIRO PROCESADOS,EMISION DE GIRO RECHAZADOS,REPORTE CIERRE PROCESADOS,REPORTE CIERRE RECHAZADOS,RETIROS PROCESADOS,RETIROS RECHAZADOS
2021-02-01,H988649,3,34,1,34,3,41,0,9,0,15,1,1,0,89,4
2021-02-01,H988650,0,13,0,15,0,64,6,10,0,7,0,0,0,57,6
2021-02-01,H988652,0,78,2,0,0,26,5,4,2,19,0,1,0,122,5
2021-02-01,H988668,1,2,0,5,0,46,0,33,0,12,0,1,0,34,5
2021-02-01,H988670,0,20,2,2,0,72,0,16,3,5,0,1,0,38,3
2021-02-01,H988684,0,1,0,1,0,45,0,2,0,0,0,1,0,22,1
2021-02-01,H988915,0,1,1,2,0,26,1,1,0,0,0,1,0,11,3
2021-02-01,H988916,6,20,0,0,0,55,0,0,0,0,0,1,0,45,1
2021-02-01,H988918,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2021-02-01,H988926,0,0,0,6,0,10,0,1,0,6,0,1,0,8,4
2021-02-01,H988927,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
2021-02-02,H988571,0,14,0,5,0,86,0,8,4,3,0,3,0,98,5
2021-02-02,H988573,0,8,0,16,1,88,0,7,1,4,0,1,0,121,7
2021-02-02,H988575,3,2,0,10,1,40,0,5,0,5,0,2,0,40,8
2021-02-02,H988578,2,9,0,3,0,53,0,10,0,4,0,4,0,70,9
2021-02-02,H988588,2,11,1,0,0,68,1,4,0,2,0,1,0,66,1
2021-02-02,H988600,1,4,0,5,0,30,0,2,0,1,0,2,0,50,3
2021-02-02,H988607,1,3,0,16,0,78,2,7,0,6,0,3,0,84,5
2021-02-02,H988610,13,32,0,16,0,73,0,15,1,23,0,3,0,83,1
2021-02-02,H988625,7,9,0,23,2,59,1,45,0,11,0,1,0,95,12
2021-02-02,H988626,7,14,1,9,1,72,1,11,1,9,0,0,0,62,8
2021-02-02,H988628,0,11,0,8,0,71,0,9,0,7,0,2,0,90,7
2021-02-02,H988630,4,14,0,2,0,109,0,8,0,6,0,3,0,81,9
2021-02-02,H988644,0,21,0,6,0,42,0,31,3,11,0,2,0,54,15
2021-02-02,H988645,1,27,3,16,0,20,0,9,1,10,0,2,0,53,6
2021-02-02,H988649,0,17,1,7,0,23,0,12,1,5,0,1,0,39,0
2021-02-02,H988650,0,14,0,6,0,53,1,9,1,7,0,3,0,58,4
2021-02-02,H988652,0,68,7,0,0,29,1,9,2,13,0,1,0,133,10
2021-02-02,H988668,1,1,0,4,0,44,0,28,3,13,0,2,0,29,6
2021-02-02,H988670,0,21,0,9,0,124,0,18,4,5,0,2,0,48,2
2021-02-02,H988684,1,1,0,9,0,77,1,2,0,0,0,1,0,29,7
2021-02-02,H988915,0,1,0,3,1,30,1,0,0,1,0,2,0,25,2
2021-02-02,H988916,2,8,2,0,0,43,1,0,0,0,0,1,0,38,1
2021-02-02,H988918,0,1,0,6,0,2,1,2,0,1,0,1,0,6,0
2021-02-02,H988926,4,2,0,9,0,47,0,12,0,4,0,3,0,31,3
2021-02-02,H988927,0,1,0,7,0,18,0,3,0,1,0,2,0,17,1
2021-02-03,H988571,2,12,0,8,1,69,0,7,1,6,0,1,0,103,4
2021-02-03,H988573,2,5,0,24,1,86,1,11,0,6,0,1,0,136,6
2021-02-03,H988575,4,8,1,3,2,48,0,3,0,4,0,2,0,23,4
2021-02-03,H988578,2,14,0,2,0,45,1,2,0,5,0,1,0,39,4
2021-02-03,H988588,6,14,1,0,0,55,0,10,2,1,0,1,0,79,1
2021-02-03,H988600,2,4,0,9,0,51,0,8,0,0,0,1,0,54,2
2021-02-03,H988607,1,8,0,17,0,78,4,3,0,9,0,1,0,72,2
2021-02-03,H988610,17,22,1,10,0,73,0,12,1,20,0,1,0,85,7
2021-02-03,H988625,10,11,0,12,2,69,0,40,4,14,0,1,0,97,9
2021-02-03,H988628,0,13,0,8,0,77,3,10,3,8,0,1,0,91,4
2021-02-03,H988630,1,19,1,0,0,93,1,5,0,4,0,1,0,60,1
2021-02-03,H988644,0,20,0,5,1,37,0,17,8,12,0,1,0,46,5
2021-02-03,H988645,2,23,1,28,4,9,0,5,0,9,0,1,0,58,18
2021-02-03,H988649,0,29,2,12,0,23,0,9,2,7,0,2,0,59,5
2021-02-03,H988650,0,8,1,7,0,35,0,5,0,9,0,0,0,48,2
2021-02-03,H988652,0,67,1,0,0,41,0,7,0,10,1,2,0,123,7
2021-02-03,H988668,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-02-03,H988670,1,15,1,13,0,97,0,17,1,9,2,2,0,55,1
2021-02-03,H988684,0,4,1,6,0,69,0,9,1,0,0,1,0,30,1
2021-02-03,H988915,0,0,0,0,0,5,0,1,0,0,0,1,0,5,0
2021-02-03,H988916,0,14,0,0,0,52,0,0,0,0,0,1,0,54,4
2021-02-03,H988918,0,1,0,5,0,3,0,0,0,3,0,6,0,16,1
2021-02-03,H988925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,H988926,2,1,0,2,0,31,0,12,0,6,0,1,0,14,3
2021-02-03,H988927,0,3,0,1,0,0,0,5,1,0,0,1,0,15,0
2021-02-04,H988571,1,8,0,3,0,59,0,3,2,0,0,0,0,92,10
2021-02-04,H988573,7,12,0,20,2,84,1,10,0,5,0,2,0,128,4
2021-02-04,H988575,2,7,0,4,0,26,1,4,0,6,0,1,0,35,3
2021-02-04,H988578,0,10,0,1,0,47,1,8,1,8,0,1,0,68,3
2021-02-04,H988588,5,9,0,4,0,67,0,8,0,2,0,1,0,71,0
2021-02-04,H988600,3,2,0,11,0,50,1,2,0,1,0,1,0,48,3
2021-02-04,H988607,0,4,1,10,0,59,0,8,0,4,0,2,0,82,0
2021-02-04,H988610,36,21,0,11,1,74,0,17,1,14,0,1,0,84,4
2021-02-04,H988625,5,4,2,26,1,48,0,30,1,12,0,1,0,69,10
2021-02-04,H988628,0,15,1,10,0,67,1,9,0,2,1,1,0,80,6
2021-02-04,H988630,3,11,0,0,0,96,0,13,0,7,0,1,0,63,1
2021-02-04,H988644,0,17,2,12,0,42,0,27,1,25,0,1,0,49,8
2021-02-04,H988645,1,70,1,47,1,37,0,7,0,5,0,1,0,123,11
2021-02-04,H988649,1,24,0,19,0,18,0,10,2,7,0,1,0,62,2
2021-02-04,H988650,0,8,0,5,0,35,0,6,0,5,0,2,0,40,5
2021-02-04,H988652,0,56,2,0,0,18,1,3,1,7,0,1,0,124,7
2021-02-04,H988668,1,1,0,2,0,47,0,29,1,17,0,1,0,19,3
2021-02-04,H988670,0,25,0,3,0,125,0,21,0,4,0,1,0,42,0
2021-02-04,H988684,0,1,1,4,1,55,0,2,0,0,0,1,0,22,2
2021-02-04,H988915,0,1,0,6,1,28,0,2,0,1,0,1,0,39,0
2021-02-04,H988916,3,5,0,0,0,36,2,0,0,0,0,1,0,32,1
2021-02-04,H988918,1,4,0,4,0,10,1,0,0,2,0,1,0,29,2
2021-02-04,H988925,0,1,0,0,0,6,1,1,0,0,0,1,0,0,0
2021-02-04,H988926,6,2,0,4,0,12,0,0,0,2,0,2,0,9,0
2021-02-04,H988927,0,2,0,1,0,6,0,1,0,2,0,1,0,7,0
2021-02-04,H988952,0,12,1,1,0,30,0,5,0,1,0,2,0,50,2
2021-02-04,H988971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,H988984,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,H988985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,H988986,1,0,0,5,0,2,0,0,0,0,0,1,0,1,0
2021-02-05,H988571,1,10,0,10,0,73,0,3,0,2,0,1,0,94,4
2021-02-05,H988573,3,5,0,24,1,63,1,0,0,0,0,1,0,78,4
2021-02-05,H988575,0,4,0,5,0,35,0,3,0,3,0,1,0,27,5
2021-02-05,H988578,0,3,0,0,0,17,0,2,0,4,0,0,0,38,2
2021-02-05,H988588,2,11,0,1,0,58,1,11,0,4,0,1,0,78,10
2021-02-05,H988600,0,2,0,4,0,42,0,2,0,1,0,1,0,50,0
2021-02-05,H988607,0,5,0,12,0,53,2,5,0,4,0,1,0,69,6
2021-02-05,H988610,5,23,0,20,0,67,0,10,0,18,0,2,0,81,6
2021-02-05,H988625,6,5,0,21,0,49,2,34,4,7,0,1,0,66,4
2021-02-05,H988626,2,4,0,0,0,18,0,6,0,0,0,2,0,16,1
2021-02-05,H988628,0,23,2,5,0,80,0,14,0,6,0,2,0,96,3
2021-02-05,H988630,0,17,0,0,0,95,1,6,0,2,0,1,0,58,2
2021-02-05,H988644,0,24,0,12,1,34,0,33,2,16,0,1,0,65,7
2021-02-05,H988645,1,24,0,31,0,14,0,10,1,4,0,0,0,57,6
2021-02-05,H988649,1,18,0,8,0,15,0,1,0,5,0,1,0,41,1
2021-02-05,H988650,0,15,0,5,0,45,1,5,0,3,0,1,0,40,1
2021-02-05,H988652,0,76,2,0,0,30,0,5,0,12,0,1,0,120,5
2021-02-05,H988668,0,1,0,1,0,8,0,6,0,10,0,1,0,8,3
2021-02-05,H988670,3,22,0,6,0,99,0,24,3,16,0,1,0,61,6
2021-02-05,H988684,2,1,0,2,0,59,0,2,0,2,0,1,0,27,4
2021-02-05,H988915,0,3,0,1,0,30,1,1,0,1,0,1,0,36,2
2021-02-05,H988916,5,12,0,0,0,52,0,0,0,0,0,1,0,74,3
2021-02-05,H988918,0,0,0,1,0,12,1,1,0,3,0,1,0,14,0
2021-02-05,H988925,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0
2021-02-05,H988926,4,1,0,8,2,39,0,5,0,12,0,1,0,25,4
2021-02-05,H988927,0,0,0,3,0,14,0,4,0,0,0,0,0,12,0
2021-02-05,H988941,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,H988950,0,2,0,2,0,6,0,0,0,0,0,1,0,5,2
2021-02-05,H988959,1,2,0,3,1,0,0,0,0,0,0,0,0,5,0
2021-02-05,H988983,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,H988985,1,5,0,2,0,33,1,2,0,0,0,3,0,27,2
2021-02-05,H988986,0,0,0,1,0,9,0,0,0,0,0,1,0,9,1
2021-02-06,H988571,2,12,1,3,0,54,0,14,1,5,0,1,0,86,2
2021-02-06,H988573,3,3,0,28,1,61,0,3,0,4,0,1,0,135,12
2021-02-06,H988575,2,9,0,5,2,58,0,9,0,10,0,1,0,43,5
2021-02-06,H988578,0,10,3,1,0,45,0,5,0,2,0,2,0,60,5
2021-02-06,H988588,3,9,0,2,0,50,0,0,0,3,0,1,0,79,4
2021-02-06,H988600,2,2,0,10,1,38,0,5,0,3,0,1,0,73,4
2021-02-06,H988607,6,14,1,9,3,69,1,5,0,8,0,2,0,98,6
2021-02-06,H988610,12,18,0,20,9,76,0,16,3,14,0,1,0,147,7
2021-02-06,H988625,7,7,0,27,0,36,2,12,1,11,0,1,0,50,2
2021-02-06,H988626,14,15,0,15,0,64,0,21,3,9,0,2,0,106,2
2021-02-06,H988628,0,15,0,4,0,60,0,5,0,6,0,1,0,98,2
2021-02-06,H988630,6,12,0,0,0,101,0,8,0,5,0,1,0,93,7
2021-02-06,H988644,0,11,1,38,4,33,0,35,2,14,1,1,0,79,21
2021-02-06,H988645,2,55,1,108,3,29,0,8,0,4,0,1,0,172,17
2021-02-06,H988649,4,66,4,47,2,31,0,7,1,9,0,1,0,138,13
2021-02-06,H988650,0,7,0,7,1,35,0,8,0,4,0,1,0,50,4
2021-02-06,H988652,0,113,1,0,0,20,0,3,0,10,0,1,0,167,13
2021-02-06,H988668,0,3,1,1,0,36,0,20,2,30,2,1,0,13,2
2021-02-06,H988670,1,17,0,5,1,96,0,25,3,5,0,1,0,37,2
2021-02-06,H988684,1,1,0,3,0,61,0,1,0,1,0,1,0,20,2
2021-02-06,H988915,0,1,0,5,0,52,0,3,0,1,0,1,0,43,5
2021-02-06,H988916,2,7,0,0,0,39,0,0,0,0,0,1,0,37,1
2021-02-06,H988918,1,0,0,4,0,7,2,0,0,4,0,2,0,15,0
2021-02-06,H988925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-06,H988926,0,0,0,4,0,12,0,5,1,2,0,0,0,8,1
2021-02-06,H988927,0,2,0,4,0,7,0,4,1,1,0,2,0,15,0
2021-02-06,H988935,3,25,4,9,0,84,0,9,1,9,0,1,0,131,15
2021-02-06,H988942,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,H988950,0,3,0,0,0,90,0,1,0,0,0,1,0,117,4
2021-02-06,H988952,4,14,0,0,0,67,0,22,3,9,0,1,0,104,2
2021-02-06,H988953,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
2021-02-06,H988959,5,11,2,8,0,37,1,0,0,1,0,2,0,86,7
2021-02-06,H988985,2,5,1,4,0,36,0,1,0,0,0,2,0,30,1
2021-02-06,H988986,0,0,0,1,0,11,0,2,0,1,0,2,0,11,1
2021-02-07,H988571,0,6,0,9,0,44,0,2,0,1,0,1,0,84,0
2021-02-07,H988573,0,5,0,19,0,54,0,0,0,3,0,3,0,129,10
2021-02-07,H988575,1,6,0,2,0,20,0,0,0,2,0,1,0,20,3
2021-02-07,H988578,2,8,0,2,0,21,0,4,0,0,0,2,0,33,1
2021-02-07,H988600,0,4,0,3,0,2,0,0,0,0,0,2,0,22,1
2021-02-07,H988607,0,4,0,3,0,20,0,0,0,4,0,2,0,42,6
2021-02-07,H988628,0,10,0,0,0,34,0,3,0,4,0,1,0,44,2
2021-02-07,H988630,0,7,0,0,0,25,0,7,0,2,0,1,0,32,2
2021-02-07,H988649,0,12,0,5,0,2,0,0,0,2,0,1,0,17,0
2021-02-07,H988650,0,0,0,1,0,6,0,1,0,1,0,0,0,7,1
2021-02-07,H988918,2,4,0,3,0,8,0,0,0,5,0,1,0,23,0
2021-02-07,H988941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-07,H988950,0,2,0,0,0,17,0,0,0,0,0,1,0,51,0
2021-02-07,H988952,2,6,0,3,0,19,0,4,0,2,0,3,0,31,0
2021-02-07,H988959,1,11,2,2,0,26,0,0,0,1,0,0,0,68,2
2021-02-07,H988985,0,0,0,2,0,7,0,0,0,0,0,2,0,1,0
2021-02-08,H988571,0,14,0,7,0,67,0,3,0,5,0,1,0,93,2
2021-02-08,H988573,2,7,0,15,0,95,0,5,0,4,0,1,0,148,10
2021-02-08,H988575,0,9,0,5,1,43,0,3,0,3,0,1,0,46,3
2021-02-08,H988578,2,2,0,1,0,35,0,3,0,9,0,1,0,41,2
2021-02-08,H988588,0,7,0,0,0,23,0,1,0,0,0,1,0,41,4
2021-02-08,H988600,0,3,0,1,0,32,0,0,0,1,0,1,0,44,2
2021-02-08,H988607,1,8,0,7,0,93,6,8,0,7,0,2,0,81,8
2021-02-08,H988610,11,16,0,18,1,79,0,19,1,24,0,1,0,104,3
2021-02-08,H988625,4,8,0,27,0,59,1,32,4,16,0,1,0,76,10
2021-02-08,H988626,9,12,0,19,1,97,0,22,0,11,0,2,0,121,7
2021-02-08,H988628,0,10,0,13,0,79,0,10,2,8,0,1,0,87,5
2021-02-08,H988630,3,8,0,0,0,117,0,11,0,12,0,1,0,66,2
2021-02-08,H988644,0,19,1,8,2,41,1,50,5,30,0,1,0,65,14
2021-02-08,H988645,0,28,2,20,2,33,0,14,1,18,0,1,0,62,8
2021-02-08,H988649,0,31,1,21,2,28,0,21,0,9,0,1,0,77,3
2021-02-08,H988650,0,14,0,9,0,64,2,14,0,12,0,2,0,43,3
2021-02-08,H988652,0,89,3,1,0,42,1,12,0,18,0,0,0,162,7
2021-02-08,H988668,0,1,0,3,0,40,0,13,0,24,0,1,0,9,0
2021-02-08,H988670,0,24,1,3,0,130,0,15,0,28,0,1,0,48,9
2021-02-08,H988684,0,1,0,6,0,60,2,3,1,1,0,1,0,28,0
2021-02-08,H988915,0,0,0,2,1,29,0,2,0,0,0,1,0,22,2
2021-02-08,H988916,1,8,1,0,0,38,0,0,0,0,0,1,0,67,2
2021-02-08,H988918,0,2,0,7,0,15,0,1,0,3,0,1,0,15,1
2021-02-08,H988925,0,2,0,0,0,0,0,0,0,0,0,1,0,5,1
2021-02-08,H988926,1,1,0,5,1,28,0,10,1,4,0,1,0,13,2
2021-02-08,H988927,0,3,0,4,2,31,0,13,0,1,0,1,0,22,1
2021-02-08,H988934,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,H988935,0,22,0,13,1,108,0,14,1,8,0,1,0,164,11
2021-02-08,H988936,2,4,0,1,1,18,1,3,0,3,0,1,0,41,2
2021-02-08,H988938,2,2,0,1,0,0,0,0,0,0,0,1,0,5,0
2021-02-08,H988941,4,18,1,4,0,65,0,8,0,1,0,1,0,93,3
2021-02-08,H988943,0,9,0,0,0,3,0,1,0,0,0,1,0,6,0
2021-02-08,H988950,1,3,0,0,0,105,0,2,0,0,0,1,0,120,10
2021-02-08,H988952,0,6,0,2,2,29,0,6,2,3,0,1,0,43,3
2021-02-08,H988953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-08,H988959,0,8,2,4,0,20,0,3,0,4,0,2,0,33,0
2021-02-08,H988963,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,H988985,2,0,0,3,0,19,0,1,0,1,0,3,0,11,1
2021-02-08,H988986,0,1,0,4,0,19,1,0,0,0,0,1,0,11,1
2021-02-08,H988988,0,4,0,1,0,12,0,3,0,1,0,1,0,20,2
2021-02-08,H988990,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
2021-02-09,H988571,0,16,1,5,0,77,0,2,0,7,2,2,0,98,5
2021-02-09,H988573,0,14,0,18,1,66,1,11,0,8,0,2,0,121,10
2021-02-09,H988575,0,3,0,12,0,46,1,5,3,3,0,1,0,42,1
2021-02-09,H988578,3,8,0,3,0,40,0,10,0,7,0,1,0,58,4
2021-02-09,H988588,0,0,0,1,0,9,0,0,0,2,0,1,0,9,3
2021-02-09,H988600,0,4,0,8,0,40,0,3,1,0,0,1,0,56,5
2021-02-09,H988607,2,5,1,7,0,39,2,4,0,7,0,5,0,54,4
2021-02-09,H988610,8,19,1,3,0,50,0,11,3,6,0,5,0,42,6
2021-02-09,H988625,5,7,0,29,0,48,2,21,0,5,0,1,0,67,6
2021-02-09,H988626,7,7,0,13,1,55,0,16,1,7,0,4,0,77,6
2021-02-09,H988628,0,17,1,8,0,59,0,11,2,10,0,1,0,96,4
2021-02-09,H988630,0,9,0,0,0,95,0,6,0,8,0,7,0,72,5
2021-02-09,H988644,3,19,0,4,0,41,0,33,6,19,0,1,0,46,7
2021-02-09,H988645,0,5,0,11,0,14,0,6,0,7,0,1,0,24,1
2021-02-09,H988649,1,19,0,9,0,16,0,6,0,4,0,1,0,51,1
2021-02-09,H988650,0,14,1,17,0,47,5,10,0,3,0,4,0,38,2
2021-02-09,H988652,0,62,6,0,0,34,0,10,5,8,0,2,0,118,6
2021-02-09,H988668,0,5,0,3,0,41,0,10,1,17,0,1,0,14,3
2021-02-09,H988670,1,22,0,1,0,81,0,11,1,10,0,1,0,55,3
2021-02-09,H988684,0,1,1,2,0,63,0,2,0,1,0,1,0,28,0
2021-02-09,H988915,0,0,0,0,0,21,1,0,0,0,0,1,0,15,4
2021-02-09,H988916,3,12,1,1,0,50,0,6,1,3,0,1,0,61,6
2021-02-09,H988918,1,3,0,5,1,22,1,1,0,4,0,1,0,28,1
2021-02-09,H988925,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-02-09,H988926,5,3,0,9,1,31,0,8,1,5,0,2,0,29,1
2021-02-09,H988927,3,3,0,2,0,20,0,3,1,0,0,2,0,13,0
2021-02-09,H988934,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-09,H988935,1,21,0,6,0,85,0,7,0,7,0,1,0,118,6
2021-02-09,H988936,0,3,0,6,0,56,0,6,0,4,0,1,0,40,3
2021-02-09,H988937,6,15,0,0,0,32,0,6,3,4,2,1,0,21,2
2021-02-09,H988938,2,2,0,2,0,4,0,1,0,0,0,1,0,13,0
2021-02-09,H988941,2,16,0,0,0,55,0,4,0,4,0,1,0,65,3
2021-02-09,H988943,0,8,0,0,0,8,0,0,0,0,0,1,0,13,2
2021-02-09,H988948,0,3,0,0,0,3,0,0,0,0,0,1,0,4,0
2021-02-09,H988950,1,3,0,0,0,68,0,2,0,0,0,1,0,88,8
2021-02-09,H988952,3,29,3,2,0,82,2,23,1,9,0,2,0,128,4
2021-02-09,H988953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,H988959,1,3,0,4,0,23,0,2,0,0,0,1,0,33,1
2021-02-09,H988963,0,11,1,3,0,42,1,1,0,4,0,4,0,7,1
2021-02-09,H988972,0,2,0,2,0,2,0,0,0,2,0,1,0,3,0
2021-02-09,H988981,0,3,0,3,0,17,0,0,1,5,0,1,0,14,1
2021-02-09,H988983,0,1,0,0,0,18,1,0,0,0,0,2,0,8,3
2021-02-09,H988984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-09,H988985,0,0,0,3,0,11,0,1,0,0,0,1,0,4,0
2021-02-09,H988986,0,0,0,2,0,15,0,1,0,0,0,1,0,8,0
2021-02-09,H988988,2,12,0,9,1,73,1,10,3,2,0,1,0,59,5
2021-02-09,H988990,0,5,0,8,0,56,0,6,0,6,0,2,0,44,1
2021-02-10,H988571,1,16,0,7,0,63,0,4,0,1,0,0,0,96,10
2021-02-10,H988573,1,11,0,21,0,77,0,7,0,3,0,2,0,107,6
2021-02-10,H988575,0,3,0,6,0,35,0,4,1,1,0,1,0,27,2
2021-02-10,H988578,0,5,0,3,0,18,0,3,2,6,0,1,0,33,2
2021-02-10,H988588,1,4,0,0,0,10,0,2,0,0,0,1,0,16,1
2021-02-10,H988600,0,2,0,6,0,27,0,0,0,0,0,1,0,55,2
2021-02-10,H988607,3,5,2,11,0,68,4,8,2,1,0,3,0,95,2
2021-02-10,H988610,4,13,0,11,2,54,0,14,0,9,0,2,0,65,5
2021-02-10,H988625,13,9,0,19,1,46,0,20,2,11,0,1,0,74,6
2021-02-10,H988626,13,14,1,15,1,80,0,27,6,10,0,2,0,105,8
2021-02-10,H988628,0,17,1,12,0,81,0,9,0,3,0,1,0,102,6
2021-02-10,H988630,0,10,2,0,0,99,0,8,0,3,0,1,0,68,4
2021-02-10,H988644,1,11,1,9,1,31,0,27,1,17,0,1,0,44,5
2021-02-10,H988645,1,10,2,2,0,12,0,4,1,6,0,1,0,25,3
2021-02-10,H988649,1,24,0,2,0,22,0,14,0,7,0,1,0,34,3
2021-02-10,H988650,0,13,0,24,0,44,4,7,1,4,0,1,0,53,2
2021-02-10,H988652,0,52,0,0,0,26,1,13,0,15,0,1,0,96,9
2021-02-10,H988668,3,3,0,5,3,51,2,21,1,22,0,2,0,16,5
2021-02-10,H988670,0,18,3,4,0,82,0,10,0,5,0,2,0,51,1
2021-02-10,H988684,0,0,0,2,0,41,0,2,0,1,0,1,0,16,0
2021-02-10,H988915,0,0,0,5,0,18,1,1,0,1,0,1,0,19,0
2021-02-10,H988916,1,5,4,0,0,38,0,9,0,1,0,1,0,48,7
2021-02-10,H988918,1,3,0,3,0,22,0,2,0,7,0,0,0,29,3
2021-02-10,H988926,0,0,0,2,0,1,0,1,0,0,0,0,0,8,2
2021-02-10,H988927,1,6,0,9,1,57,0,23,3,2,0,1,0,60,3
2021-02-10,H988934,0,5,1,6,0,29,2,5,0,1,0,1,0,23,3
2021-02-10,H988935,0,14,1,13,0,72,0,12,0,4,0,1,0,99,5
2021-02-10,H988936,3,1,0,6,0,44,0,9,2,5,0,1,0,43,1
2021-02-10,H988937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,H988938,3,1,0,2,0,15,0,2,0,7,0,1,0,13,0
2021-02-10,H988941,1,8,2,2,0,44,0,3,0,6,0,1,0,63,8
2021-02-10,H988945,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,H988947,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2021-02-10,H988948,0,5,0,0,0,34,0,7,0,7,0,1,0,37,3
2021-02-10,H988950,0,3,0,0,0,56,0,1,0,0,0,1,0,65,7
2021-02-10,H988952,1,33,3,0,0,89,0,16,2,17,0,1,0,124,5
2021-02-10,H988953,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-10,H988958,0,3,1,3,0,7,0,3,0,0,0,0,0,16,0
2021-02-10,H988959,2,3,0,9,1,30,0,3,0,3,0,1,0,40,3
2021-02-10,H988963,0,13,0,9,1,48,0,3,0,1,0,1,0,25,2
2021-02-10,H988972,0,3,0,0,0,17,0,0,0,0,0,2,0,13,2
2021-02-10,H988981,1,1,0,0,0,29,0,2,0,1,0,1,0,20,1
2021-02-10,H988983,0,2,0,1,0,35,0,0,0,0,1,2,0,35,2
2021-02-10,H988985,0,0,0,2,0,10,0,0,0,0,0,1,0,1,0
2021-02-10,H988986,0,0,0,2,0,11,0,1,0,0,0,1,0,14,4
2021-02-10,H988988,5,10,1,10,1,66,0,3,0,4,0,1,0,75,6
2021-02-10,H988990,0,7,0,5,0,71,0,4,0,16,0,1,0,51,8
2021-02-11,H988571,0,7,0,10,0,67,0,1,0,2,0,1,0,99,2
2021-02-11,H988573,0,2,0,23,5,62,0,7,1,2,0,1,0,100,6
2021-02-11,H988575,0,5,1,5,1,25,1,4,0,3,0,1,0,23,0
2021-02-11,H988578,1,10,0,0,0,30,0,6,3,4,0,1,0,50,3
2021-02-11,H988588,2,7,0,0,0,18,2,1,2,1,0,1,0,31,3
2021-02-11,H988600,0,2,0,3,0,30,0,3,0,0,0,1,0,54,3
2021-02-11,H988607,2,3,0,6,0,35,1,2,0,1,0,1,0,53,0
2021-02-11,H988610,13,19,1,8,0,65,0,18,3,14,0,1,0,71,4
2021-02-11,H988625,5,3,0,21,1,42,6,27,1,5,0,1,0,62,12
2021-02-11,H988626,4,11,0,18,1,54,0,25,4,11,0,1,0,98,8
2021-02-11,H988628,1,20,3,5,0,53,1,11,2,5,0,1,0,85,3
2021-02-11,H988630,1,2,0,1,0,80,0,2,0,1,0,1,0,77,5
2021-02-11,H988644,0,15,1,2,0,34,0,23,2,9,0,1,0,49,5
2021-02-11,H988645,0,8,0,3,0,5,0,9,5,8,0,2,0,21,2
2021-02-11,H988649,2,18,1,2,1,6,1,6,0,4,0,1,0,38,1
2021-02-11,H988650,0,7,0,7,0,35,0,7,0,6,0,1,0,35,5
2021-02-11,H988652,0,42,1,0,0,26,0,10,0,8,0,1,0,87,1
2021-02-11,H988668,1,2,0,2,0,21,0,9,2,5,0,1,0,5,1
2021-02-11,H988670,0,17,0,0,0,86,0,11,0,7,0,1,0,37,2
2021-02-11,H988684,2,2,0,4,1,55,0,13,1,1,0,1,0,41,3
2021-02-11,H988915,0,0,0,3,0,28,0,3,0,0,0,1,0,22,2
2021-02-11,H988916,0,4,0,1,0,42,0,3,0,3,0,0,0,53,5
2021-02-11,H988918,4,6,0,4,4,32,0,2,0,1,0,2,0,43,3
2021-02-11,H988926,3,0,0,7,0,18,0,7,1,5,0,1,0,6,1
2021-02-11,H988927,0,6,0,8,0,74,0,22,0,6,0,1,0,67,7
